number,value,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_od_wait,params_random_strength,user_attrs_best_iteration,user_attrs_valid_corr,user_attrs_valid_mae,user_attrs_valid_r2,user_attrs_valid_rmse,user_attrs_valid_spearman_corr,user_attrs_valid_weighted_rmse_diagnostic_only,state
10,1.511067147696494,3.0056482304934593,32,5,2918,38.364834250811505,0.029532641708913645,20,61,4.488612894579547,691,0.7916364439148356,1.200902506980974,0.626181269118661,1.511067147696494,0.7845264345781374,1.5102847478883779,COMPLETE
11,1.510298693183178,2.622713788133538,254,5,2806,3.1545619302733003,0.041690442147811264,40,250,5.701692842039315,408,0.7920611704131063,1.2052390252940755,0.6265613841221536,1.510298693183178,0.786869082180173,1.5122343750103617,COMPLETE
12,1.5055364969675815,6.893554273432975,254,3,2283,1.1086605254485873,0.03740380566082119,24,205,5.1667372156818905,396,0.7932193718190496,1.1960516558724312,0.6289126861666349,1.5055364969675815,0.7886640823091124,1.5060766872717712,COMPLETE
13,1.507042302839696,0.25549494810543205,32,5,2232,7.426885782980514,0.1110012187512352,7,199,6.83272113094926,146,0.7931584038477235,1.1973904576972612,0.6281700075267195,1.507042302839696,0.7849963007099658,1.5057628989641874,COMPLETE
14,1.5002117011699043,3.1118333480954288,254,4,2271,2.8953085485292482,0.060334711810800606,26,121,3.649666182125815,408,0.7955198651070117,1.191963035516607,0.6315329745074529,1.5002117011699043,0.7890201730258013,1.499426579257072,COMPLETE
15,1.5103869570465762,3.672421411993175,128,4,2411,2.5197169960934214,0.022469467949062093,25,120,3.5152165813321177,574,0.7917420578331407,1.2005020423464683,0.6265177343484043,1.5103869570465762,0.7868563516828047,1.5106122115039167,COMPLETE
16,1.504916310518,3.905281937719927,128,4,2572,1.0297922985695922,0.005204221200743531,9,119,3.0256778932052315,2553,0.7934439274827215,1.1950704976890412,0.6292183525145704,1.504916310518,0.7887208338130726,1.5054621744768757,COMPLETE
17,1.5079866163981521,3.7734415134720214,254,6,1998,1.2378941037314606,0.005104923806185386,7,93,4.047954732358061,1994,0.7925445833863037,1.2013476163492627,0.6277038837690093,1.5079866163981521,0.78767382758657,1.5088855661561538,COMPLETE
18,1.5087177859409089,1.9861228879154842,32,3,2661,1.0024282135273945,0.018012813843336677,26,170,2.1402992289592944,771,0.7923506431819224,1.2015035634343811,0.6273427697232837,1.5087177859409089,0.7874880458632058,1.5087801796755886,COMPLETE
19,1.5111223109019245,3.8126341561686306,128,5,2096,3.468640035117691,0.06872846941706136,20,85,0.5412391174859446,116,0.7914904444376684,1.2021207301379968,0.6261539752742096,1.5111223109019245,0.7864963746231246,1.509887081633877,COMPLETE
20,1.5130652676778706,6.398425719810309,254,6,1921,1.6801621794527615,0.04725616234868556,8,139,2.1140773359876457,334,0.7912599959515805,1.1957292878535708,0.6251919967074941,1.5130652676778706,0.7874109909411887,1.5135121399069347,COMPLETE
21,1.5078357745982531,5.533101830835973,128,4,2647,2.3111802184889103,0.010253462813947541,11,118,3.0717386841114025,1240,0.7925156086593905,1.1978390490454591,0.6277783605673615,1.5078357745982531,0.7874558291694376,1.5079929257529352,COMPLETE
22,1.5030194399054453,4.193918259150439,128,4,2516,2.393025418508366,0.007705506754253639,5,132,4.396545518859716,2056,0.7939984885778636,1.1965033998257044,0.6301524663297604,1.5030194399054453,0.7893201660158554,1.5029847665561775,COMPLETE
23,1.5019861801280454,4.1650465550750475,128,3,2431,4.287906320481468,0.007104251538882788,4,177,4.554304641853261,2365,0.79432919186092,1.1956629720014678,0.6306607993758893,1.5019861801280454,0.7894136016919756,1.5026765170956298,COMPLETE
24,1.5055140522664157,2.563670798609202,128,3,2341,4.679056804829412,0.007326608661354347,5,178,4.496756324604159,2320,0.7932120297178858,1.1978794344482735,0.6289237505038965,1.5055140522664157,0.7886904331674313,1.505637761074014,COMPLETE
25,1.5056931607856445,1.5198210324491628,128,3,2996,2.7222930469334883,0.014261075059763073,4,135,6.281359703636583,1173,0.7931498134856586,1.1990427253838098,0.6288354525953384,1.5056931607856445,0.7874505989508326,1.5057014811361142,COMPLETE
26,1.5026176282835166,4.258652246772893,254,3,2179,5.502180117738917,0.027135392309704204,30,181,5.015812746085526,817,0.7942001350764711,1.190407081362162,0.6303501872229595,1.5026176282835166,0.7885544293232206,1.5032325777115474,COMPLETE
27,1.4990948136350555,3.207518120052471,254,3,2113,7.076325261453763,0.027143909802527143,30,225,7.280253875666061,812,0.7951549796244177,1.1935622725635873,0.632081407819695,1.4990948136350555,0.789564606093713,1.4993598339007874,COMPLETE
28,1.5089369144589635,2.8560830368422603,254,3,1829,7.908661148136827,0.08319167961182465,36,235,7.764520054787026,285,0.7921900287687322,1.2018917767304598,0.6272345112304442,1.5089369144589635,0.7870555903227879,1.5096757499223297,COMPLETE
29,1.5107257860101817,1.3922192740409605,254,3,1542,13.90065441282283,0.08815206934293182,34,222,7.370541020705846,388,0.7918195753252318,1.1984785882593552,0.6263501470918177,1.5107257860101817,0.786486894851903,1.5110703009010091,COMPLETE
30,1.5026634871566529,2.279770484528901,254,4,2076,5.84106732669703,0.05049641429590178,27,234,8.537564011399866,339,0.7942709488608544,1.195504197207194,0.6303276239543976,1.5026634871566529,0.787468832074025,1.5041689369812963,COMPLETE
31,1.5018909904305686,4.429031741352617,254,3,2184,5.071249052252946,0.02883400241159867,29,178,5.367544575984233,678,0.7943846050107288,1.1905847765395268,0.6307076122869224,1.5018909904305686,0.7895935539008531,1.5028098010445077,COMPLETE
32,1.4979734239747606,3.3345560430561774,254,3,2386,9.606963053294088,0.034651374705806454,29,185,5.366482812780483,569,0.7957172760427415,1.1898136399837036,0.6326316409166367,1.4979734239747606,0.7905649035623963,1.4986141544381446,COMPLETE
33,1.5064708131863354,3.2153912681385206,254,4,1957,10.800787236397857,0.035450734335021786,29,222,6.7198501954842,565,0.7930070507439888,1.1986356787648487,0.6284519594033495,1.5064708131863354,0.7876559576730031,1.5078054536101815,COMPLETE
34,1.5066666470332952,3.3992234773160526,254,3,1657,8.244753354537327,0.02965554030701874,23,167,5.961660887493601,715,0.7929854434820786,1.1962543615230055,0.6283553542639533,1.5066666470332952,0.7883064479515158,1.5079507985023777,COMPLETE
35,1.502469668191689,4.759064334412866,254,3,2784,29.257518529451648,0.024170678040110225,33,105,5.314224482598247,1497,0.7941274996498889,1.1900285402460982,0.6304229811612592,1.502469668191689,0.7900514704360078,1.5038675897339422,COMPLETE
