feature,importance
hs_school_fin,21.506434980307738
hs_rating,18.799884979454294
hs_hometown_state,11.134417068890336
hs_stars,11.081281492474584
hs_position,9.801314951348699
hs_national_rank,7.363148466157347
hs_position_rank,4.913195862294374
hs_year,4.518839136252205
hs_weight,4.06549489328732
hs_height_in,3.6459992207767757
hs_state_rank,3.1699889487563175
