feature,importance
hs_rating,28.802178472475507
hs_school_fin,25.27950259383695
hs_stars,20.152072818937665
hs_national_rank,5.249038181348629
hs_hometown_state,4.971591157796783
hs_position,4.277499514486698
hs_position_rank,3.5830133029505897
hs_weight,2.085809163646173
hs_year,2.0487565980673588
hs_state_rank,1.9766353211137289
hs_height_in,1.573902875339894
