player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate,year
89320,Omer,Yurtseven,https://s3media.247sports.com/Uploads/Assets/443/901/7901443.jpg,2018-04-16T23:24:00Z,,0.98,0.98,5.0,,26.0,26.0,,HS,C,35,SittingOne,,1.0,Committed,2018-04-16T23:24:00Z,NC State,24015,https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png,https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png,https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png,https://s3media.247sports.com/Uploads/Assets/728/975/7975728.png,https://247sports.com/college/north-carolina-state,"[{'percentage': 0, 'transferred': True, 'institution': 'Georgetown', 'institutionKey': 24210, 'logo': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png', 'institutionRootPath': 'https://247sports.com/college/georgetown'}]",11,Center,3.0,2024-02-20T00:45:52Z,,245,7-0,https://247sports.com/player/omer-yurtseven-89320/college-185826,2016-10-07T05:00:00Z,2018-04-16T23:15:00Z,2018
77414,James,Banks,https://s3media.247sports.com/Uploads/Assets/456/874/7874456.jpg,2018-04-25T01:30:00Z,,0.93,0.93,4.0,,65.0,65.0,,HS,C,35,Immediate,,2.0,Committed,2018-04-25T01:30:00Z,Texas,24028,https://s3media.247sports.com/Uploads/Assets/780/616/12616780.png,https://s3media.247sports.com/Uploads/Assets/487/456/8456487.png,https://s3media.247sports.com/Uploads/Assets/780/616/12616780.png,https://s3media.247sports.com/Uploads/Assets/776/616/12616776.png,https://247sports.com/college/texas,"[{'percentage': 0, 'transferred': True, 'institution': 'Georgia Tech', 'institutionKey': 24011, 'logo': 'https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png', 'institutionRootPath': 'https://247sports.com/college/georgia-tech'}]",11,Center,10.0,2024-02-20T00:45:52Z,,240,6-10,https://247sports.com/player/james-banks-77414/college-185768,2016-10-07T05:00:00Z,2018-05-01T05:00:00Z,2018
78541,Samuel,Japhet-Mathias,https://s3media.247sports.com/Uploads/Assets/890/901/7901890.jpg,2018-04-20T00:00:00Z,,0.91,0.91,4.0,,104.0,104.0,,HS,C,35,SittingOne,,1.0,Committed,2018-04-20T00:00:00Z,Wake Forest,24018,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://247sports.com/college/wake-forest,"[{'percentage': 0, 'transferred': True, 'institution': 'San Jose State', 'institutionKey': 24124, 'logo': 'https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/781/620/12620781.png', 'institutionRootPath': 'https://247sports.com/college/san-jose-state'}]",11,Center,12.0,2024-02-20T00:45:52Z,,280,6-11,https://247sports.com/player/samuel-japhet-mathias-78541/college-187904,2016-12-14T06:00:00Z,2018-02-07T06:00:00Z,2018
67906,Jakolby,Long,https://s3media.247sports.com/Uploads/Assets/908/876/7876908.jpg,2018-03-13T05:00:00Z,,0.89,0.89,3.0,,141.0,141.0,,HS,SG,32,TBD,,2.0,Entered,2018-03-13T05:00:00Z,Iowa State,24021,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,https://247sports.com/college/iowa-state,"[{'percentage': 0, 'transferred': True, 'institution': 'Southern Utah', 'institutionKey': 24157, 'logo': 'https://s3media.247sports.com/Uploads/Assets/548/126/8126548.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/548/126/8126548.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/548/126/8126548.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/548/126/8126548.png', 'institutionRootPath': 'https://247sports.com/college/southern-utah'}]",9,Guard,20.0,2024-02-20T00:45:52Z,,207,6-5,https://247sports.com/player/jakolby-long-67906/college-183673,2016-06-13T05:02:00Z,2018-03-13T19:45:00Z,2018
35191,Ronnie,Harrell,https://s3media.247sports.com/Uploads/Assets/454/906/7906454.jpg,2018-04-11T17:01:00Z,,0.89,0.89,3.0,,169.0,169.0,,HS,SF,33,TBD,,2.0,Entered,2018-04-11T17:01:00Z,Creighton,24343,https://s3media.247sports.com/Uploads/Assets/30/284/10284030.png,https://s3media.247sports.com/Uploads/Assets/30/284/10284030.png,https://s3media.247sports.com/Uploads/Assets/30/284/10284030.png,https://s3media.247sports.com/Uploads/Assets/34/284/10284034.png,https://247sports.com/college/creighton,[],10,Forward,39.0,2024-02-20T00:45:52Z,,190,6-7,https://247sports.com/player/ronnie-harrell-35191/college-158243,2015-10-08T08:18:24Z,,2018
82894,Te'Jon,Lucas,https://s3media.247sports.com/Uploads/Assets/999/688/7688999.jpg,2018-04-25T21:37:00Z,,0.87,0.87,3.0,,244.0,244.0,,HS,PG,31,SittingOne,,3.0,Committed,2018-04-25T21:37:00Z,Illinois,24039,https://s3media.247sports.com/Uploads/Assets/523/551/12551523.png,https://s3media.247sports.com/Uploads/Assets/916/698/9698916.png,https://s3media.247sports.com/Uploads/Assets/523/551/12551523.png,https://s3media.247sports.com/Uploads/Assets/523/551/12551523.png,https://247sports.com/college/illinois,"[{'percentage': 0, 'transferred': True, 'institution': 'Milwaukee', 'institutionKey': 24339, 'logo': 'https://s3media.247sports.com/Uploads/Assets/800/551/12551800.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/800/551/12551800.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/800/551/12551800.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/800/551/12551800.png', 'institutionRootPath': 'https://247sports.com/college/wisconsin-milwaukee'}]",9,Guard,41.0,2024-02-20T00:45:52Z,,170,6-0,https://247sports.com/player/tejon-lucas-82894/college-187948,2016-12-14T06:00:00Z,,2018
86699,Parker,Stewart,https://s3media.247sports.com/Uploads/Assets/498/901/7901498.jpg,2018-01-01T06:00:00Z,,0.87,0.87,3.0,,261.0,261.0,,HS,SG,32,TBD,,3.0,Entered,2018-01-01T06:00:00Z,Pittsburgh,24034,https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png,https://s3media.247sports.com/Uploads/Assets/891/542/12542891.png,https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png,https://s3media.247sports.com/Uploads/Assets/714/953/12953714.png,https://247sports.com/college/pittsburgh,"[{'percentage': 0, 'transferred': True, 'institution': 'UT Martin', 'institutionKey': 24206, 'logo': 'https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/288/458/9458288.png', 'institutionRootPath': 'https://247sports.com/college/tennessee-martin'}]",9,Guard,44.0,2024-02-20T00:45:52Z,,185,6-5,https://247sports.com/player/parker-stewart-86699/college-208196,2017-06-01T22:01:00Z,2018-01-01T14:55:00Z,2018
83856,Scott,Spencer,https://s3media.247sports.com/Uploads/Assets/682/899/7899682.jpg,2018-06-04T15:19:00Z,,0.85,0.85,3.0,,297.0,297.0,,HS,PG,31,TBD,,20.0,Committed,2018-06-04T15:19:00Z,Clemson,24008,https://s3media.247sports.com/Uploads/Assets/409/541/12541409.png,https://s3media.247sports.com/Uploads/Assets/397/541/12541397.png,https://s3media.247sports.com/Uploads/Assets/409/541/12541409.png,https://s3media.247sports.com/Uploads/Assets/812/551/12551812.png,https://247sports.com/college/clemson,"[{'percentage': 0, 'transferred': True, 'institution': 'La Salle', 'institutionKey': 24320, 'logo': 'https://s3media.247sports.com/Uploads/Assets/786/544/12544786.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/786/544/12544786.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/786/544/12544786.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/786/544/12544786.png', 'institutionRootPath': 'https://247sports.com/college/la-salle'}]",9,Guard,58.0,2024-02-20T00:45:52Z,,195,6-6,https://247sports.com/player/scott-spencer-83856/college-185039,2016-09-23T05:00:00Z,2018-05-01T05:00:00Z,2018
46097773,Monty,Scott,,2018-06-01T13:09:00Z,,,,,,,,,HS,SG,32,SittingOne,,,Committed,2018-06-01T13:09:00Z,Kennesaw State,24363,https://s3media.247sports.com/Uploads/Assets/949/544/12544949.png,https://s3media.247sports.com/Uploads/Assets/949/544/12544949.png,https://s3media.247sports.com/Uploads/Assets/949/544/12544949.png,https://s3media.247sports.com/Uploads/Assets/949/544/12544949.png,https://247sports.com/college/kennesaw-state,"[{'percentage': 0, 'transferred': True, 'institution': 'Temple', 'institutionKey': 24075, 'logo': 'https://s3media.247sports.com/Uploads/Assets/447/617/12617447.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/449/617/12617449.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/447/617/12617447.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/449/617/12617449.png', 'institutionRootPath': 'https://247sports.com/college/temple'}]",9,Guard,,2024-02-20T00:45:52Z,,185,6-5,https://247sports.com/player/monty-scott-46097773/college-245811,2016-09-01T05:00:00Z,2018-05-01T05:00:00Z,2018
86758,Christian,Clark,,2018-06-01T05:00:00Z,,,,,,,,,HS,SF,33,Immediate,,,Entered,2018-06-01T05:00:00Z,Alabama,24096,https://s3media.247sports.com/Uploads/Assets/169/617/12617169.png,https://s3media.247sports.com/Uploads/Assets/88/543/12543088.png,https://s3media.247sports.com/Uploads/Assets/169/617/12617169.png,https://s3media.247sports.com/Uploads/Assets/279/553/12553279.png,https://247sports.com/college/alabama,[],10,Forward,,2024-02-20T00:45:52Z,,210,6-5,https://247sports.com/player/christian-clark-86758/college-159233,2014-06-21T05:00:00Z,2016-04-30T05:00:00Z,2018
