player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate,year
46098119,Javian,McCollum,https://s3media.247sports.com/Uploads/Assets/295/707/11707295.jpeg,2023-03-31T20:54:00Z,0.95,0.8,0.95,4.0,11.0,432.0,11.0,1.0,T,CG,36,Immediate,,2.0,Enrolled,,Siena,24386,,https://s3media.247sports.com/Uploads/Assets/852/542/12542852.png,,https://s3media.247sports.com/Uploads/Assets/852/542/12542852.png,/college/siena,"[{'percentage': None, 'transferred': True, 'institution': 'Oklahoma', 'institutionKey': 24026, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/557/543/12543557.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/233/617/12617233.png', 'institutionRootPath': '/college/oklahoma'}]",9,Guard,4.0,2023-04-19T18:18:50Z,2023-04-19T18:18:00Z,160,6-0,https://247sports.com/player/javian-mccollum-46098119/college-294596,,,2023
46099866,Brandon,Murray,https://s3media.247sports.com/Uploads/Assets/835/694/11694835.jpeg,2023-03-26T15:24:00Z,0.95,0.92,0.95,4.0,12.0,92.0,12.0,,T,SG,32,Immediate,,1.0,Enrolled,,Georgetown,24210,,https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png,,https://s3media.247sports.com/Uploads/Assets/952/546/12546952.png,/college/georgetown,"[{'percentage': 100, 'transferred': True, 'institution': 'Ole Miss', 'institutionKey': 24103, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/425/456/8456425.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/422/456/8456422.png', 'institutionRootPath': '/college/ole-miss'}]",9,Guard,1.0,2023-04-10T18:39:58Z,,210,6-5,https://247sports.com/player/brandon-murray-46099866/college-294303,,,2023
46140493,Dalton,Knecht,https://s3media.247sports.com/Uploads/Assets/776/689/11689776.jpeg,2023-03-23T16:40:00Z,0.95,,0.95,4.0,13.0,,13.0,,T,SF,33,Immediate,,1.0,Enrolled,,Northern Colorado,24131,,https://s3media.247sports.com/Uploads/Assets/21/550/12550021.png,,https://s3media.247sports.com/Uploads/Assets/21/550/12550021.png,/college/northern-colorado,"[{'percentage': 100, 'transferred': False, 'institution': 'Oregon', 'institutionKey': 24090, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/56/543/12543056.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/1/553/12553001.png', 'institutionRootPath': '/college/oregon'}, {'percentage': None, 'transferred': True, 'institution': 'Tennessee', 'institutionKey': 24106, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/587/290/12290587.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/999/544/12544999.png', 'institutionRootPath': '/college/tennessee'}]",10,Forward,2.0,2023-04-22T00:31:43Z,2023-04-22T00:30:00Z,200,6-6,https://247sports.com/player/dalton-knecht-46140493/college-294229,,,2023
46055707,Jordan,Dingle,https://s3media.247sports.com/Uploads/Assets/703/747/11747703.jpeg,2023-04-28T14:22:00Z,0.95,,0.95,4.0,14.0,,14.0,,T,SG,32,Immediate,,1.0,Enrolled,,Pennsylvania,24168,,https://s3media.247sports.com/Uploads/Assets/135/907/11907135.png,,https://s3media.247sports.com/Uploads/Assets/135/907/11907135.png,/college/pennsylvania,"[{'percentage': 100, 'transferred': True, 'institution': ""St. John's"", 'institutionKey': 24309, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'institutionRootPath': '/college/saint-johns'}]",9,Guard,2.0,2023-05-12T14:04:42Z,2023-05-12T14:04:00Z,195,6-3,https://247sports.com/player/jordan-dingle-46055707/college-295630,,,2023
46103232,Ernest,Udeh Jr.,https://s3media.247sports.com/Uploads/Assets/612/770/11770612.png,2023-05-11T15:18:00Z,0.95,0.97,0.95,4.0,15.0,32.0,15.0,,T,C,35,Immediate,,1.0,Enrolled,,Kansas,24022,,https://s3media.247sports.com/Uploads/Assets/993/542/12542993.png,,https://s3media.247sports.com/Uploads/Assets/993/542/12542993.png,/college/kansas,"[{'percentage': None, 'transferred': True, 'institution': 'TCU', 'institutionKey': 24083, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/29/543/12543029.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/175/617/12617175.png', 'institutionRootPath': '/college/tcu'}]",11,Center,4.0,2023-06-01T15:38:03Z,2023-05-31T17:35:00Z,230,6-10,https://247sports.com/player/ernest-udeh-jr-46103232/college-282519,,,2023
46049829,Caleb,Love,https://s3media.247sports.com/Uploads/Assets/536/333/11333536.jpeg,2023-03-27T20:14:00Z,0.94,0.99,0.94,4.0,16.0,7.0,16.0,-1.0,T,PG,31,Immediate,,1.0,Enrolled,,North Carolina,24014,,https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png,,https://s3media.247sports.com/Uploads/Assets/832/616/12616832.png,/college/north-carolina,"[{'percentage': None, 'transferred': True, 'institution': 'Arizona', 'institutionKey': 24087, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/925/542/12542925.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/925/542/12542925.png', 'institutionRootPath': '/college/arizona'}]",9,Guard,3.0,2023-05-30T19:09:03Z,2023-05-30T19:08:00Z,200,6-4,https://247sports.com/player/caleb-love-46049829/college-258382,,,2023
46141622,Aziz,Bandaogo,https://s3media.247sports.com/Uploads/Assets/608/765/11765608.jpeg,2023-04-28T20:44:00Z,0.94,,0.94,4.0,17.0,,17.0,,T,C,35,Immediate,,1.0,Enrolled,,Utah Valley,24441,,https://s3media.247sports.com/Uploads/Assets/470/550/12550470.png,,https://s3media.247sports.com/Uploads/Assets/470/550/12550470.png,/college/utah-valley,"[{'percentage': None, 'transferred': True, 'institution': 'Cincinnati', 'institutionKey': 24031, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/974/542/12542974.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/975/542/12542975.png', 'institutionRootPath': '/college/cincinnati'}]",11,Center,5.0,2023-05-22T13:33:32Z,,215,7-0,https://247sports.com/player/aziz-bandaogo-46141622/college-296618,,,2023
46049173,Ace,Baldwin,https://s3media.247sports.com/Uploads/Assets/286/701/11701286.jpeg,2023-03-30T21:26:00Z,0.94,0.89,0.94,4.0,18.0,236.0,18.0,1.0,T,PG,31,Immediate,,2.0,Enrolled,,VCU,24334,,https://s3media.247sports.com/Uploads/Assets/801/542/12542801.png,,https://s3media.247sports.com/Uploads/Assets/801/542/12542801.png,/college/virginia-commonwealth,"[{'percentage': 100, 'transferred': True, 'institution': 'Penn State', 'institutionKey': 24047, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/226/525/12525226.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/226/525/12525226.png', 'institutionRootPath': '/college/penn-state'}]",9,Guard,4.0,2023-04-09T22:14:38Z,2023-04-09T22:14:00Z,170,6-0,https://247sports.com/player/ace-baldwin-46049173/college-259173,,,2023
46055603,Arthur,Kaluma,https://s3media.247sports.com/Uploads/Assets/840/766/11766840.jpeg,2023-05-11T02:11:00Z,0.94,0.95,0.94,4.0,19.0,49.0,19.0,,T,PF,34,Immediate,,2.0,Enrolled,,Creighton,24343,,https://s3media.247sports.com/Uploads/Assets/30/284/10284030.png,,https://s3media.247sports.com/Uploads/Assets/34/284/10284034.png,/college/creighton,"[{'percentage': 100, 'transferred': True, 'institution': 'Kansas State', 'institutionKey': 24023, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/9/543/12543009.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/173/617/12617173.png', 'institutionRootPath': '/college/kansas-state'}]",10,Forward,2.0,2023-06-12T06:15:36Z,2023-06-11T06:14:00Z,205,6-8,https://247sports.com/player/arthur-kaluma-46055603/college-273225,,,2023
45572677,Khalif,Battle,https://s3media.247sports.com/Uploads/Assets/787/329/11329787.png,2023-03-14T18:25:00Z,0.94,0.9,0.94,4.0,20.0,137.0,20.0,,T,SG,32,Immediate,3.0,2.0,Enrolled,,Temple,24075,,https://s3media.247sports.com/Uploads/Assets/449/617/12617449.png,,https://s3media.247sports.com/Uploads/Assets/449/617/12617449.png,/college/temple,"[{'percentage': 100, 'transferred': False, 'institution': 'UCF', 'institutionKey': 24060, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'institutionRootPath': '/college/central-florida'}, {'percentage': None, 'transferred': True, 'institution': 'Arkansas', 'institutionKey': 24097, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/672/698/9698672.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/185/617/12617185.png', 'institutionRootPath': '/college/arkansas'}]",9,Guard,3.0,2023-04-12T20:27:29Z,2023-04-12T19:27:00Z,175,6-5,https://247sports.com/player/khalif-battle-45572677/college-251315,,,2023
46086730,Graham,Ike,https://s3media.247sports.com/Uploads/Assets/602/695/11695602.jpg,2023-03-21T05:00:00Z,0.94,,0.94,4.0,21.0,,21.0,,T,C,35,Immediate,,1.0,Enrolled,,Wyoming,24086,,https://s3media.247sports.com/Uploads/Assets/947/549/12549947.png,,https://s3media.247sports.com/Uploads/Assets/944/549/12549944.png,/college/wyoming,"[{'percentage': 100, 'transferred': True, 'institution': 'Gonzaga', 'institutionKey': 24317, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'institutionRootPath': '/college/gonzaga'}]",11,Center,6.0,2023-04-22T15:19:39Z,,245,6-9,https://247sports.com/player/graham-ike-46086730/college-294155,,,2023
46049641,Kadin,Shedrick,https://s3media.247sports.com/Uploads/Assets/805/696/11696805.png,2023-03-27T19:30:00Z,0.94,0.94,0.94,4.0,22.0,80.0,22.0,,T,C,35,Immediate,,3.0,Enrolled,,Virginia,24016,,https://s3media.247sports.com/Uploads/Assets/798/579/13579798.png,,https://s3media.247sports.com/Uploads/Assets/798/579/13579798.png,/college/virginia,"[{'percentage': None, 'transferred': True, 'institution': 'Texas', 'institutionKey': 24028, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/487/456/8456487.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/776/616/12616776.png', 'institutionRootPath': '/college/texas'}]",11,Center,7.0,2023-04-25T16:37:25Z,2023-04-23T16:37:00Z,231,6-11,https://247sports.com/player/kadin-shedrick-46049641/college-238919,,,2023
46048234,Tramon,Mark,https://s3media.247sports.com/Uploads/Assets/459/181/10181459.jpg,2023-04-02T02:42:00Z,0.94,0.94,0.94,4.0,23.0,96.0,23.0,,T,PG,31,Immediate,,2.0,Enrolled,,Houston,24051,,https://s3media.247sports.com/Uploads/Assets/983/542/12542983.png,,https://s3media.247sports.com/Uploads/Assets/983/542/12542983.png,/college/houston,"[{'percentage': None, 'transferred': True, 'institution': 'Arkansas', 'institutionKey': 24097, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/672/698/9698672.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/185/617/12617185.png', 'institutionRootPath': '/college/arkansas'}]",9,Guard,5.0,2023-04-09T23:21:15Z,,180,6-4,https://247sports.com/player/tramon-mark-46048234/college-258907,,,2023
46100429,Aaron,Estrada,https://s3media.247sports.com/Uploads/Assets/345/734/11734345.png,2023-04-04T18:43:00Z,0.94,,0.94,4.0,24.0,,24.0,,T,SG,32,Immediate,,3.0,Enrolled,,Hofstra,24143,,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,/college/hofstra,"[{'percentage': 100, 'transferred': True, 'institution': 'Alabama', 'institutionKey': 24096, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/88/543/12543088.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/279/553/12553279.png', 'institutionRootPath': '/college/alabama'}]",9,Guard,4.0,2023-04-22T17:01:19Z,,207,6-3,https://247sports.com/player/aaron-estrada-46100429/college-294615,,,2023
46056681,Harrison,Ingram,https://s3media.247sports.com/Uploads/Assets/692/693/11693692.jpeg,2023-04-04T17:52:00Z,0.94,0.98,0.94,4.0,25.0,19.0,25.0,-1.0,T,SF,33,Immediate,,1.0,Enrolled,,Stanford,24092,,https://s3media.247sports.com/Uploads/Assets/954/472/8472954.png,,https://s3media.247sports.com/Uploads/Assets/163/617/12617163.png,/college/stanford,"[{'percentage': 100, 'transferred': True, 'institution': 'North Carolina', 'institutionKey': 24014, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/832/616/12616832.png', 'institutionRootPath': '/college/north-carolina'}]",10,Forward,3.0,2023-04-22T19:09:39Z,2023-04-22T19:09:00Z,230,6-7,https://247sports.com/player/harrison-ingram-46056681/college-273084,,,2023
46079396,Matthew,Cleveland,https://s3media.247sports.com/Uploads/Assets/808/720/11720808.jpg,2023-04-12T01:29:00Z,0.94,0.98,0.94,4.0,26.0,27.0,26.0,-1.0,T,SG,32,Immediate,,1.0,Enrolled,,Florida State,24010,,https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png,,https://s3media.247sports.com/Uploads/Assets/191/522/11522191.png,/college/florida-state,"[{'percentage': 100, 'transferred': True, 'institution': 'Miami', 'institutionKey': 24013, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'institutionRootPath': '/college/miami'}]",9,Guard,5.0,2023-05-08T14:26:20Z,2023-05-07T20:25:00Z,200,6-7,https://247sports.com/player/matthew-cleveland-46079396/college-267534,,,2023
46140714,Micah,Handlogten,https://s3media.247sports.com/Uploads/Assets/873/706/11706873.png,2023-03-30T16:29:00Z,0.94,,0.94,4.0,27.0,,27.0,,T,C,35,Immediate,,1.0,Enrolled,,Marshall,24052,,https://s3media.247sports.com/Uploads/Assets/885/30/10030885.png,,https://s3media.247sports.com/Uploads/Assets/888/30/10030888.png,/college/marshall,"[{'percentage': 100, 'transferred': True, 'institution': 'Florida', 'institutionKey': 24099, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png', 'institutionRootPath': '/college/florida'}]",11,Center,8.0,2023-04-10T15:10:28Z,2023-04-10T15:10:00Z,227,7-1,https://247sports.com/player/micah-handlogten-46140714/college-294575,,,2023
46095026,TJ,Bamba,https://s3media.247sports.com/Uploads/Assets/69/697/11697069.jpeg,2023-03-27T16:20:00Z,0.94,0.88,0.94,4.0,28.0,419.0,28.0,1.0,T,CG,36,Immediate,,1.0,Enrolled,,Washington State,24095,,https://s3media.247sports.com/Uploads/Assets/364/544/12544364.png,,https://s3media.247sports.com/Uploads/Assets/207/617/12617207.png,/college/washington-state,"[{'percentage': 100, 'transferred': True, 'institution': 'Villanova', 'institutionKey': 24152, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'institutionRootPath': '/college/villanova'}]",9,Guard,5.0,2023-04-14T16:10:19Z,2023-04-14T14:09:00Z,215,6-5,https://247sports.com/player/tj-bamba-46095026/college-255896,,,2023
46057585,Hakim,Hart,https://s3media.247sports.com/Uploads/Assets/755/689/11689755.jpeg,2023-03-23T16:29:00Z,0.94,0.86,0.94,4.0,29.0,498.0,29.0,1.0,T,SF,33,Immediate,,1.0,Enrolled,,Maryland,24012,,https://s3media.247sports.com/Uploads/Assets/920/639/9639920.png,,https://s3media.247sports.com/Uploads/Assets/379/617/12617379.png,/college/maryland,"[{'percentage': 100, 'transferred': True, 'institution': 'Villanova', 'institutionKey': 24152, 'logo': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'alternateAsset': None, 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png', 'institutionRootPath': '/college/villanova'}]",10,Forward,4.0,2023-04-22T14:29:47Z,2023-04-21T14:29:00Z,205,6-7,https://247sports.com/player/hakim-hart-46057585/college-243096,,,2023
