player.avatar,player.eligibility.type,player.eligibility.years,player.endDate,player.firstName,player.height,player.highSchoolRank,player.highSchoolRating,player.institutionStatus,player.key,player.lastName,player.lastUpdateDate,player.playerProfileUrl,player.position,player.positionGroupKey,player.positionGroupName,player.positionKey,player.positionRank,player.rank,player.rankTrend,player.rating,player.starRating,player.startDate,player.stateRank,player.status,player.statusDate,player.transfer.destination,player.transfer.source.alternateAsset,player.transfer.source.defaultAsset,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.institutionRootPath,player.transfer.source.lightAsset,player.transfer.source.logo,player.transferCommitDateTime,player.transferDate,player.transferRank,player.transferRating,player.weight,year
https://s3media.247sports.com/Uploads/Assets/541/910/13910541.jpg,Immediate,3.0,,Flory,6-7,14.0,0.98,T,46131476,Bidunga,2026-04-12T17:50:49Z,https://247sports.com/player/flory-bidunga-46131476/college-315768,C,11,Center,35,1.0,1.0,,0.98,5.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/863/542/12542863.png', 'institution': 'Louisville', 'institutionKey': 24033, 'institutionRootPath': '/college/louisville', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/863/542/12542863.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/993/542/12542993.png,Kansas,24022,/college/kansas,https://s3media.247sports.com/Uploads/Assets/993/542/12542993.png,,2026-04-12T17:50:00Z,2026-04-03T02:12:00Z,1.0,0.98,229,2026
https://s3media.247sports.com/Uploads/Assets/255/730/13730255.jpg,Immediate,,,Milan,6-8,37.0,0.94,T,46109288,Momcilovic,2026-06-02T03:46:26Z,https://247sports.com/player/milan-momcilovic-46109288/college-302708,PF,10,Forward,34,1.0,2.0,1.0,0.98,5.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'institution': 'Kentucky', 'institutionKey': 24101, 'institutionRootPath': '/college/kentucky', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,Iowa State,24021,/college/iowa-state,https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png,,2026-06-02T03:00:00Z,2026-04-12T17:02:00Z,2.0,0.98,225,2026
https://s3media.247sports.com/Uploads/Assets/916/712/13712916.jpg,Immediate,2.0,,John,6-3,208.0,0.88,T,46125427,Blackwell,2026-04-21T20:29:39Z,https://247sports.com/player/john-blackwell-46125427/college-302919,SG,9,Guard,32,1.0,3.0,2.0,0.98,5.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/356/33/8033356.png', 'institution': 'Duke', 'institutionKey': 24009, 'institutionRootPath': '/college/duke', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/356/33/8033356.png', 'logo': None, 'percentage': 75, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/44/543/12543044.png,Wisconsin,24049,/college/wisconsin,https://s3media.247sports.com/Uploads/Assets/247/551/12551247.png,,2026-04-21T20:29:00Z,2026-04-06T14:08:00Z,3.0,0.98,200,2026
https://s3media.247sports.com/Uploads/Assets/265/342/13342265.jpg,Immediate,,,Tounde,6-5,14.0,0.98,T,46134501,Yessoufou,2026-05-28T10:36:36Z,https://247sports.com/player/tounde-yessoufou-46134501/college-344648,SF,10,Forward,33,1.0,5.0,,0.98,5.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'institution': ""St. John's"", 'institutionKey': 24309, 'institutionRootPath': '/college/saint-johns', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/935/542/12542935.png,Baylor,24019,/college/baylor,https://s3media.247sports.com/Uploads/Assets/199/617/12617199.png,,2026-05-28T04:55:00Z,2026-04-22T00:53:00Z,5.0,0.98,215,2026
https://s3media.247sports.com/Uploads/Assets/772/703/13703772.jpeg,Immediate,,,Massamba,7-1,,0.89,T,46159870,Diop,2026-04-28T23:54:06Z,https://247sports.com/player/massamba-diop-46159870/college-345543,C,11,Center,35,2.0,6.0,2.0,0.98,5.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'institution': 'Gonzaga', 'institutionKey': 24317, 'institutionRootPath': '/college/gonzaga', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/888/472/8472888.png,Arizona State,24088,/college/arizona-state,https://s3media.247sports.com/Uploads/Assets/890/472/8472890.png,,2026-04-28T23:53:00Z,2026-04-08T20:48:00Z,6.0,0.98,220,2026
https://s3media.247sports.com/Uploads/Assets/10/346/13346010.jpg,Immediate,2.0,,PJ,6-4,126.0,0.9,T,46102421,Haggerty,2026-04-11T13:16:05Z,https://247sports.com/player/pj-haggerty-46102421/college-345736,PG,9,Guard,31,1.0,7.0,,0.97,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/385/617/12617385.png', 'institution': 'Texas A&M', 'institutionKey': 24029, 'institutionRootPath': '/college/texas-am', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/385/617/12617385.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/9/543/12543009.png,Kansas State,24023,/college/kansas-state,https://s3media.247sports.com/Uploads/Assets/173/617/12617173.png,,2026-04-11T00:00:00Z,2026-04-08T02:40:00Z,7.0,0.97,195,2026
https://s3media.247sports.com/Uploads/Assets/788/827/13827788.jpg,Immediate,,,Juke,6-7,101.0,0.91,T,46135186,Harris,2026-05-04T15:00:52Z,https://247sports.com/player/juke-harris-46135186/college-321593,SF,10,Forward,33,2.0,8.0,,0.97,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/587/290/12290587.png', 'institution': 'Tennessee', 'institutionKey': 24106, 'institutionRootPath': '/college/tennessee', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/999/544/12544999.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,Wake Forest,24018,/college/wake-forest,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,,2026-05-04T15:00:00Z,2026-04-03T17:28:00Z,8.0,0.97,200,2026
https://s3media.247sports.com/Uploads/Assets/687/720/12720687.jpg,Immediate,,,David,6-7,128.0,0.88,T,46135657,Punch,2026-04-13T01:27:08Z,https://247sports.com/player/david-punch-46135657/college-323010,PF,10,Forward,34,3.0,9.0,1.0,0.96,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/487/456/8456487.png', 'institution': 'Texas', 'institutionKey': 24028, 'institutionRootPath': '/college/texas', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/776/616/12616776.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/29/543/12543029.png,TCU,24083,/college/tcu,https://s3media.247sports.com/Uploads/Assets/175/617/12617175.png,,2026-04-13T01:27:00Z,2026-04-09T02:55:00Z,9.0,0.96,245,2026
https://s3media.247sports.com/Uploads/Assets/222/627/13627222.jpeg,Immediate,,,Paulius,6-8,107.0,0.9,T,46142509,Murauskas,2026-04-21T21:23:22Z,https://247sports.com/player/paulius-murauskas-46142509/college-355375,PF,10,Forward,34,4.0,10.0,,0.96,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/888/472/8472888.png', 'institution': 'Arizona State', 'institutionKey': 24088, 'institutionRootPath': '/college/arizona-state', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/890/472/8472890.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/691/453/9453691.png,Saint Mary's,24349,/college/saint-marys,https://s3media.247sports.com/Uploads/Assets/691/453/9453691.png,,2026-04-21T21:23:00Z,2026-03-24T20:43:00Z,10.0,0.96,235,2026
https://s3media.247sports.com/Uploads/Assets/732/29/13029732.jpg,Immediate,,,Miles,6-7,57.0,0.95,T,46102695,Byrd,2026-04-09T20:40:28Z,https://247sports.com/player/miles-byrd-46102695/college-335759,SF,10,Forward,33,3.0,11.0,,0.96,4.0,,3.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/886/698/9698886.png', 'institution': 'Providence', 'institutionKey': 24308, 'institutionRootPath': '/college/providence', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/886/698/9698886.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/906/549/12549906.png,San Diego State,24082,/college/san-diego-state,https://s3media.247sports.com/Uploads/Assets/906/549/12549906.png,,2026-04-09T20:40:00Z,2026-03-27T19:08:00Z,11.0,0.96,190,2026
https://s3media.247sports.com/Uploads/Assets/475/290/13290475.jpg,Immediate,,,Aiden,6-11,32.0,0.95,T,46125406,Sherrell,2026-04-15T19:48:21Z,https://247sports.com/player/aiden-sherrell-46125406/college-315522,PF,10,Forward,34,5.0,12.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'institution': 'Indiana', 'institutionKey': 24040, 'institutionRootPath': '/college/indiana', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/88/543/12543088.png,Alabama,24096,/college/alabama,https://s3media.247sports.com/Uploads/Assets/279/553/12553279.png,,2026-04-15T19:48:00Z,2026-04-06T20:15:00Z,12.0,0.95,255,2026
https://s3media.247sports.com/Uploads/Assets/611/344/13344611.jpg,Immediate,,,Moustapha,7-2,43.0,0.94,T,46141075,Thiam,2026-04-24T18:25:05Z,https://247sports.com/player/moustapha-thiam-46141075/college-345696,C,11,Center,35,3.0,13.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'institution': 'Michigan', 'institutionKey': 24042, 'institutionRootPath': '/college/michigan', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/974/542/12542974.png,Cincinnati,24031,/college/cincinnati,https://s3media.247sports.com/Uploads/Assets/975/542/12542975.png,,2026-04-24T18:24:00Z,2026-04-07T13:43:00Z,13.0,0.95,250,2026
https://s3media.247sports.com/Uploads/Assets/828/345/13345828.jpg,Immediate,,,Isaiah,6-1,187.0,0.89,T,46149088,Johnson,2026-04-11T16:24:47Z,https://247sports.com/player/isaiah-johnson-46149088/college-345719,PG,9,Guard,31,2.0,14.0,1.0,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/487/456/8456487.png', 'institution': 'Texas', 'institutionKey': 24028, 'institutionRootPath': '/college/texas', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/776/616/12616776.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/979/542/12542979.png,Colorado,24020,/college/colorado,https://s3media.247sports.com/Uploads/Assets/979/542/12542979.png,,2026-04-11T16:24:00Z,2026-03-27T21:54:00Z,14.0,0.95,170,2026
https://s3media.247sports.com/Uploads/Assets/588/343/13343588.jpg,Immediate,,,Stefan,6-7,,,T,46161939,Vaaks,2026-04-12T19:01:48Z,https://247sports.com/player/stefan-vaaks-46161939/college-345582,SG,9,Guard,32,2.0,15.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/916/698/9698916.png', 'institution': 'Illinois', 'institutionKey': 24039, 'institutionRootPath': '/college/illinois', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/523/551/12551523.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/886/698/9698886.png,Providence,24308,/college/providence,https://s3media.247sports.com/Uploads/Assets/886/698/9698886.png,,2026-04-12T19:01:00Z,2026-03-17T13:53:00Z,15.0,0.95,206,2026
https://s3media.247sports.com/Uploads/Assets/963/697/13697963.jpeg,Immediate,,,Donnie,6-9,15.0,0.98,T,46128776,Freeman,2026-04-21T01:33:24Z,https://247sports.com/player/donnie-freeman-46128776/college-321569,PF,10,Forward,34,6.0,16.0,-1.0,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'institution': ""St. John's"", 'institutionKey': 24309, 'institutionRootPath': '/college/saint-johns', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/877/620/12620877.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/517/617/12617517.png,Syracuse,24037,/college/syracuse,https://s3media.247sports.com/Uploads/Assets/517/617/12617517.png,,2026-04-21T01:32:00Z,2026-04-07T18:05:00Z,16.0,0.95,205,2026
https://s3media.247sports.com/Uploads/Assets/461/340/13340461.jpg,Immediate,,,Dedan,6-1,34.0,0.95,T,46116819,Thomas Jr.,2026-04-11T19:00:11Z,https://247sports.com/player/dedan-thomas-jr-46116819/college-345463,PG,9,Guard,31,3.0,17.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/983/542/12542983.png', 'institution': 'Houston', 'institutionKey': 24051, 'institutionRootPath': '/college/houston', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/983/542/12542983.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/869/32/8032869.png,LSU,24102,/college/lsu,https://s3media.247sports.com/Uploads/Assets/499/617/12617499.png,,2026-04-11T19:00:00Z,2026-03-25T21:12:00Z,17.0,0.95,178,2026
https://s3media.247sports.com/Uploads/Assets/620/673/13673620.jpeg,Immediate,,,Jackson,6-1,26.0,0.95,T,46110048,Shelstad,2026-04-12T17:51:02Z,https://247sports.com/player/jackson-shelstad-46110048/college-303095,PG,9,Guard,31,4.0,18.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/863/542/12542863.png', 'institution': 'Louisville', 'institutionKey': 24033, 'institutionRootPath': '/college/louisville', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/863/542/12542863.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/56/543/12543056.png,Oregon,24090,/college/oregon,https://s3media.247sports.com/Uploads/Assets/1/553/12553001.png,,2026-04-12T17:50:00Z,2026-03-24T18:47:00Z,18.0,0.95,185,2026
https://s3media.247sports.com/Uploads/Assets/584/691/13691584.jpeg,Immediate,,,Terrence,6-3,,,T,46137883,Hill Jr.,2026-04-19T14:59:00Z,https://247sports.com/player/terrence-hill-jr-46137883/college-324038,PG,9,Guard,31,5.0,19.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/587/290/12290587.png', 'institution': 'Tennessee', 'institutionKey': 24106, 'institutionRootPath': '/college/tennessee', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/999/544/12544999.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/801/542/12542801.png,VCU,24334,/college/virginia-commonwealth,https://s3media.247sports.com/Uploads/Assets/801/542/12542801.png,,2026-04-19T14:58:00Z,2026-04-03T19:42:00Z,19.0,0.95,180,2026
https://s3media.247sports.com/Uploads/Assets/1/344/13344001.jpg,Immediate,,,Acaden,6-2,48.0,0.94,T,46141946,Lewis,2026-04-14T18:50:12Z,https://247sports.com/player/acaden-lewis-46141946/college-345616,CG,9,Guard,36,1.0,20.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'institution': 'Miami', 'institutionKey': 24013, 'institutionRootPath': '/college/miami', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png,Villanova,24152,/college/villanova,https://s3media.247sports.com/Uploads/Assets/984/546/12546984.png,,2026-04-14T18:49:00Z,2026-04-05T19:23:00Z,20.0,0.95,180,2026
https://s3media.247sports.com/Uploads/Assets/950/685/13685950.jpeg,Immediate,,,Somto,6-11,47.0,0.93,T,46115838,Cyril,2026-04-12T22:31:57Z,https://247sports.com/player/somto-cyril-46115838/college-323062,C,11,Center,35,4.0,21.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'institution': 'Miami', 'institutionKey': 24013, 'institutionRootPath': '/college/miami', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/865/542/12542865.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/543/543/12543543.png,Georgia,24100,/college/georgia,https://s3media.247sports.com/Uploads/Assets/543/543/12543543.png,,2026-04-12T22:32:00Z,2026-03-31T18:02:00Z,21.0,0.95,260,2026
https://s3media.247sports.com/Uploads/Assets/631/356/13356631.jpg,Immediate,,,Neoklis,6-9,,0.98,T,46159719,Avdalas,2026-04-13T16:59:55Z,https://247sports.com/player/neoklis-avdalas-46159719/college-345951,CG,9,Guard,36,2.0,22.0,-1.0,0.95,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/602/120/8120602.png', 'institution': 'North Carolina', 'institutionKey': 24014, 'institutionRootPath': '/college/north-carolina', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/832/616/12616832.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/594/495/12495594.png,Virginia Tech,24017,/college/virginia-tech,https://s3media.247sports.com/Uploads/Assets/594/495/12495594.png,,2026-04-13T16:59:00Z,2026-03-27T14:10:00Z,22.0,0.95,215,2026
https://s3media.247sports.com/Uploads/Assets/718/19/12019718.jpeg,Immediate,,,J.P.,6-11,76.0,0.92,T,46129063,Estrella,2026-04-09T19:48:03Z,https://247sports.com/player/jp-estrella-46129063/college-300069,PF,10,Forward,34,7.0,23.0,,0.95,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'institution': 'Michigan', 'institutionKey': 24042, 'institutionRootPath': '/college/michigan', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/587/290/12290587.png,Tennessee,24106,/college/tennessee,https://s3media.247sports.com/Uploads/Assets/999/544/12544999.png,,2026-04-09T19:47:00Z,2026-04-06T16:14:00Z,23.0,0.95,241,2026
https://s3media.247sports.com/Uploads/Assets/671/692/13692671.jpg,Immediate,,,Markus,5-11,179.0,0.88,T,46135227,Burton,2026-04-13T21:02:48Z,https://247sports.com/player/markus-burton-46135227/college-302740,PG,9,Guard,31,6.0,24.0,1.0,0.94,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'institution': 'Indiana', 'institutionKey': 24040, 'institutionRootPath': '/college/indiana', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/345/617/12617345.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/881/542/12542881.png,Notre Dame,24064,/college/notre-dame,https://s3media.247sports.com/Uploads/Assets/882/542/12542882.png,,2026-04-13T21:02:00Z,2026-04-04T16:02:00Z,24.0,0.94,166,2026
https://s3media.247sports.com/Uploads/Assets/810/343/13343810.jpg,Immediate,,,Jalen,6-7,18.0,0.97,T,46129442,Haralson,2026-04-15T21:37:48Z,https://247sports.com/player/jalen-haralson-46129442/college-345602,CG,9,Guard,36,3.0,25.0,,0.94,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/587/290/12290587.png', 'institution': 'Tennessee', 'institutionKey': 24106, 'institutionRootPath': '/college/tennessee', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/999/544/12544999.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/881/542/12542881.png,Notre Dame,24064,/college/notre-dame,https://s3media.247sports.com/Uploads/Assets/882/542/12542882.png,,2026-04-15T21:37:00Z,2026-04-02T16:24:00Z,25.0,0.94,220,2026
https://s3media.247sports.com/Uploads/Assets/799/343/13343799.jpg,Immediate,,,Mouhamed,6-10,17.0,0.97,T,46148885,Sylla,2026-04-14T13:21:20Z,https://247sports.com/player/mouhamed-sylla-46148885/college-341094,C,11,Center,35,5.0,26.0,,0.94,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/39/543/12543039.png', 'institution': 'West Virginia', 'institutionKey': 24038, 'institutionRootPath': '/college/west-virginia', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/41/543/12543041.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png,Georgia Tech,24011,/college/georgia-tech,https://s3media.247sports.com/Uploads/Assets/603/471/12471603.png,,2026-04-14T13:15:00Z,2026-03-31T21:47:00Z,26.0,0.94,240,2026
https://s3media.247sports.com/Uploads/Assets/188/719/12719188.jpg,Immediate,,,Zoom,6-4,54.0,0.93,T,46117500,Diallo,2026-04-15T21:53:39Z,https://247sports.com/player/zoom-diallo-46117500/college-323307,PG,9,Guard,31,7.0,27.0,,0.94,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'institution': 'Kentucky', 'institutionKey': 24101, 'institutionRootPath': '/college/kentucky', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/560/560/12560560.png,Washington,24094,/college/washington,https://s3media.247sports.com/Uploads/Assets/560/560/12560560.png,,2026-04-15T21:53:00Z,2026-04-03T22:00:00Z,27.0,0.94,180,2026
https://s3media.247sports.com/Uploads/Assets/45/344/13344045.jpg,Immediate,,,Najai,6-10,71.0,0.92,T,46146558,Hines,2026-04-15T23:13:30Z,https://247sports.com/player/najai-hines-46146558/college-345626,C,11,Center,35,6.0,28.0,,0.94,4.0,,1.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png', 'institution': 'UConn', 'institutionKey': 24032, 'institutionRootPath': '/college/connecticut', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png,Seton Hall,24310,/college/seton-hall,https://s3media.247sports.com/Uploads/Assets/972/546/12546972.png,,2026-04-15T23:13:00Z,2026-04-03T22:01:00Z,28.0,0.94,265,2026
https://s3media.247sports.com/Uploads/Assets/256/730/13730256.jpeg,Immediate,2.0,,Cruz,6-3,246.0,0.87,T,46096747,Davis,2026-04-17T00:07:13Z,https://247sports.com/player/cruz-davis-46096747/college-350621,PG,9,Guard,31,8.0,29.0,1.0,0.94,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/33/543/12543033.png', 'institution': 'Texas Tech', 'institutionKey': 24030, 'institutionRootPath': '/college/texas-tech', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/33/543/12543033.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,Hofstra,24143,/college/hofstra,https://s3media.247sports.com/Uploads/Assets/759/551/12551759.png,,2026-04-17T00:07:00Z,2026-04-13T15:01:00Z,29.0,0.94,172,2026
https://s3media.247sports.com/Uploads/Assets/868/343/13343868.jpg,Immediate,,,Kayden,6-3,34.0,0.95,T,46141952,Mingo,2026-04-16T15:56:36Z,https://247sports.com/player/kayden-mingo-46141952/college-341088,CG,9,Guard,36,4.0,30.0,,0.94,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/935/542/12542935.png', 'institution': 'Baylor', 'institutionKey': 24019, 'institutionRootPath': '/college/baylor', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/199/617/12617199.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/226/525/12525226.png,Penn State,24047,/college/penn-state,https://s3media.247sports.com/Uploads/Assets/226/525/12525226.png,,2026-04-16T15:56:00Z,2026-04-08T14:26:00Z,30.0,0.94,195,2026
https://s3media.247sports.com/Uploads/Assets/606/660/13660606.jpeg,Immediate,,,Drew,6-9,373.0,0.81,T,46132335,Scharnowski,2026-04-19T15:04:16Z,https://247sports.com/player/drew-scharnowski-46132335/college-326640,PF,10,Forward,34,8.0,31.0,1.0,0.94,4.0,,2.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/356/33/8033356.png', 'institution': 'Duke', 'institutionKey': 24009, 'institutionRootPath': '/college/duke', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/356/33/8033356.png', 'logo': None, 'percentage': 100, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/459/551/12551459.png,Belmont,24361,/college/belmont,https://s3media.247sports.com/Uploads/Assets/459/551/12551459.png,,2026-04-19T15:04:00Z,2026-03-17T15:45:00Z,31.0,0.94,230,2026
https://s3media.247sports.com/Uploads/Assets/365/340/13340365.jpg,Immediate,,,Jeremiah,6-1,235.0,0.87,T,46132713,Wilkinson,2026-04-15T01:02:31Z,https://247sports.com/player/jeremiah-wilkinson-46132713/college-345449,CG,9,Guard,36,5.0,32.0,1.0,0.94,4.0,,3.0,Committed,,"[{'alternateAsset': None, 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/672/698/9698672.png', 'institution': 'Arkansas', 'institutionKey': 24097, 'institutionRootPath': '/college/arkansas', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/185/617/12617185.png', 'logo': None, 'percentage': None, 'transferred': True}]",,https://s3media.247sports.com/Uploads/Assets/543/543/12543543.png,Georgia,24100,/college/georgia,https://s3media.247sports.com/Uploads/Assets/543/543/12543543.png,,2026-04-15T01:02:00Z,2026-03-30T16:03:00Z,32.0,0.94,185,2026
