player.key,player.firstName,player.lastName,player.avatar,player.transferDate,player.transferRating,player.highSchoolRating,player.rating,player.starRating,player.transferRank,player.highSchoolRank,player.rank,player.rankTrend,player.institutionStatus,player.position,player.positionKey,player.eligibility.type,player.eligibility.years,player.stateRank,player.status,player.statusDate,player.transfer.source.institution,player.transfer.source.institutionKey,player.transfer.source.logo,player.transfer.source.defaultAsset,player.transfer.source.alternateAsset,player.transfer.source.lightAsset,player.transfer.source.institutionRootPath,player.transfer.destination,player.positionGroupKey,player.positionGroupName,player.positionRank,player.lastUpdateDate,player.transferCommitDateTime,player.weight,player.height,player.playerProfileUrl,player.startDate,player.endDate,year
45572914,Kahlil,Whitney,https://s3media.247sports.com/Uploads/Assets/649/136/9136649.jpg,2020-01-24T06:00:00Z,,0.99,0.99,5.0,,11.0,11.0,,HS,SF,33,TBD,,2.0,Entered,2020-01-24T06:00:00Z,Kentucky,24101,https://s3media.247sports.com/Uploads/Assets/427/617/12617427.png,https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png,https://s3media.247sports.com/Uploads/Assets/427/617/12617427.png,https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png,https://247sports.com/college/kentucky,[],10,Forward,3.0,2025-01-13T01:09:11Z,,190,6-6,https://247sports.com/player/kahlil-whitney-45572914/college-237111,2019-06-07T15:45:26Z,,2020
45572620,Andrew,Nembhard,https://s3media.247sports.com/Uploads/Assets/108/181/9181108.jpg,2020-08-03T13:09:12Z,,0.98,0.98,5.0,,20.0,20.0,,HS,PG,31,TBD,,4.0,Committed,2020-08-03T13:09:12Z,Florida,24099,https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png,https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png,https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png,https://s3media.247sports.com/Uploads/Assets/863/84/11084863.png,https://247sports.com/college/florida,"[{'percentage': 0, 'transferred': True, 'institution': 'Gonzaga', 'institutionKey': 24317, 'logo': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/850/825/7825850.png', 'institutionRootPath': 'https://247sports.com/college/gonzaga'}]",9,Guard,5.0,2025-01-13T01:09:11Z,,191,6-5,https://247sports.com/player/andrew-nembhard-45572620/college-221886,2018-06-01T15:56:00Z,2020-06-01T13:08:00Z,2020
46035576,C.J.,Walker,https://s3media.247sports.com/Uploads/Assets/871/505/9505871.jpg,2020-07-06T22:43:32Z,,0.97,0.97,4.0,,25.0,25.0,,HS,PF,34,Immediate,,6.0,Committed,2020-07-06T22:43:32Z,Oregon,24090,https://s3media.247sports.com/Uploads/Assets/58/543/12543058.png,https://s3media.247sports.com/Uploads/Assets/56/543/12543056.png,https://s3media.247sports.com/Uploads/Assets/58/543/12543058.png,https://s3media.247sports.com/Uploads/Assets/1/553/12553001.png,https://247sports.com/college/oregon,"[{'percentage': 0, 'transferred': True, 'institution': 'UCF', 'institutionKey': 24060, 'logo': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/854/188/13188854.png', 'institutionRootPath': 'https://247sports.com/college/central-florida'}]",10,Forward,7.0,2025-01-13T01:09:11Z,,200,6-8,https://247sports.com/player/cj-walker-46035576/college-243300,2019-07-01T20:23:00Z,2020-06-01T13:08:00Z,2020
58848,Charles,O'Bannon Jr.,https://s3media.247sports.com/Uploads/Assets/707/905/7905707.jpg,2020-01-07T02:18:00Z,,0.98,0.98,5.0,,29.0,29.0,,HS,SG,32,TBD,,2.0,Committed,2020-01-07T02:18:00Z,USC,24257,https://s3media.247sports.com/Uploads/Assets/510/617/12617510.png,https://s3media.247sports.com/Uploads/Assets/512/617/12617512.png,https://s3media.247sports.com/Uploads/Assets/510/617/12617510.png,https://s3media.247sports.com/Uploads/Assets/630/114/8114630.png,https://247sports.com/college/usc,"[{'percentage': 0, 'transferred': True, 'institution': 'TCU', 'institutionKey': 24083, 'logo': 'https://s3media.247sports.com/Uploads/Assets/30/543/12543030.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/29/543/12543029.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/30/543/12543030.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/175/617/12617175.png', 'institutionRootPath': 'https://247sports.com/college/tcu'}]",9,Guard,6.0,2025-01-13T01:09:11Z,,210,6-6,https://247sports.com/player/charles-obannon-jr-58848/college-208150,2017-06-01T20:45:00Z,2020-01-01T02:09:00Z,2020
93002,Johnny,Juzang,https://s3media.247sports.com/Uploads/Assets/87/483/9483087.jpg,2020-04-09T18:03:08Z,,0.97,0.97,4.0,,31.0,31.0,,HS,SF,33,TBD,,3.0,Committed,2020-04-09T18:03:08Z,Kentucky,24101,https://s3media.247sports.com/Uploads/Assets/427/617/12617427.png,https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png,https://s3media.247sports.com/Uploads/Assets/427/617/12617427.png,https://s3media.247sports.com/Uploads/Assets/430/617/12617430.png,https://247sports.com/college/kentucky,"[{'percentage': 100, 'transferred': True, 'institution': 'UCLA', 'institutionKey': 24093, 'logo': 'https://s3media.247sports.com/Uploads/Assets/341/617/12617341.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/339/617/12617339.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/341/617/12617341.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/339/617/12617339.png', 'institutionRootPath': 'https://247sports.com/college/ucla'}]",10,Forward,8.0,2025-01-13T01:09:11Z,,200,6-6,https://247sports.com/player/johnny-juzang-93002/college-237753,2019-06-19T20:07:23Z,2020-05-07T21:38:00Z,2020
46040438,DJ,Carton,https://s3media.247sports.com/Uploads/Assets/990/321/9321990.jpg,2020-04-16T18:28:10Z,,0.97,0.97,4.0,,32.0,32.0,,HS,PG,31,SittingOne,,1.0,Committed,2020-04-16T18:28:10Z,Ohio State,24046,https://s3media.247sports.com/Uploads/Assets/330/917/8917330.png,https://s3media.247sports.com/Uploads/Assets/330/917/8917330.png,https://s3media.247sports.com/Uploads/Assets/330/917/8917330.png,https://s3media.247sports.com/Uploads/Assets/230/617/12617230.png,https://247sports.com/college/ohio-state,"[{'percentage': 0, 'transferred': True, 'institution': 'Marquette', 'institutionKey': 24315, 'logo': 'https://s3media.247sports.com/Uploads/Assets/893/620/12620893.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/893/620/12620893.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/893/620/12620893.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/893/620/12620893.png', 'institutionRootPath': 'https://247sports.com/college/marquette'}]",9,Guard,4.0,2025-01-13T01:09:11Z,,190,6-1,https://247sports.com/player/dj-carton-46040438/college-238993,2019-07-01T14:21:00Z,,2020
37728,Alterique,Gilbert,https://s3media.247sports.com/Uploads/Assets/465/694/9694465.jpg,2020-03-28T17:58:05Z,,0.97,0.97,4.0,,32.0,32.0,,HS,PG,31,Immediate,,2.0,Committed,2020-03-28T17:58:05Z,UConn,24032,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://s3media.247sports.com/Uploads/Assets/674/333/13333674.png,https://247sports.com/college/uconn,"[{'percentage': 0, 'transferred': True, 'institution': 'Wichita State', 'institutionKey': 24345, 'logo': 'https://s3media.247sports.com/Uploads/Assets/345/544/12544345.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/345/544/12544345.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/345/544/12544345.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/345/544/12544345.png', 'institutionRootPath': 'https://247sports.com/college/wichita-state'}]",9,Guard,6.0,2025-01-13T01:09:11Z,,180,6-0,https://247sports.com/player/alterique-gilbert-37728/college-185022,2016-09-23T05:00:00Z,,2020
14137,Jalen,Coleman-Lands,https://s3media.247sports.com/Uploads/Assets/622/863/7863622.jpg,2020-06-15T17:17:40Z,,0.97,0.97,4.0,,36.0,36.0,,HS,PG,31,SittingOne,,2.0,Committed,2020-06-15T17:17:40Z,DePaul,24329,https://s3media.247sports.com/Uploads/Assets/950/546/12546950.png,https://s3media.247sports.com/Uploads/Assets/950/546/12546950.png,https://s3media.247sports.com/Uploads/Assets/950/546/12546950.png,https://s3media.247sports.com/Uploads/Assets/950/546/12546950.png,https://247sports.com/college/depaul,"[{'percentage': 0, 'transferred': True, 'institution': 'Iowa State', 'institutionKey': 24021, 'logo': 'https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/990/542/12542990.png', 'institutionRootPath': 'https://247sports.com/college/iowa-state'}]",9,Guard,8.0,2025-01-13T01:09:11Z,,180,6-3,https://247sports.com/player/jalen-coleman-lands-14137/college-202345,2017-07-02T05:00:00Z,2020-04-20T17:16:00Z,2020
84584,Chaundee,Brown,https://s3media.247sports.com/Uploads/Assets/17/498/9498017.jpg,2020-05-19T18:22:23Z,,0.97,0.97,4.0,,39.0,39.0,,HS,SG,32,TBD,,4.0,Committed,2020-05-19T18:22:23Z,Wake Forest,24018,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://s3media.247sports.com/Uploads/Assets/304/457/9457304.png,https://247sports.com/college/wake-forest,"[{'percentage': 100, 'transferred': True, 'institution': 'Michigan', 'institutionKey': 24042, 'logo': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/794/510/10510794.png', 'institutionRootPath': 'https://247sports.com/college/michigan'}]",9,Guard,10.0,2025-01-13T01:09:11Z,,220,6-5,https://247sports.com/player/chaundee-brown-84584/college-208191,2017-06-01T21:54:00Z,,2020
86624,Elijah,Weaver,https://s3media.247sports.com/Uploads/Assets/760/769/9769760.jpg,2020-05-25T18:24:16Z,,0.96,0.96,4.0,,44.0,44.0,,HS,PG,31,SittingOne,,6.0,Committed,2020-05-25T18:24:16Z,USC,24257,https://s3media.247sports.com/Uploads/Assets/510/617/12617510.png,https://s3media.247sports.com/Uploads/Assets/512/617/12617512.png,https://s3media.247sports.com/Uploads/Assets/510/617/12617510.png,https://s3media.247sports.com/Uploads/Assets/630/114/8114630.png,https://247sports.com/college/usc,"[{'percentage': 0, 'transferred': True, 'institution': 'Dayton', 'institutionKey': 24217, 'logo': 'https://s3media.247sports.com/Uploads/Assets/744/544/12544744.png', 'defaultAsset': 'https://s3media.247sports.com/Uploads/Assets/744/544/12544744.png', 'alternateAsset': 'https://s3media.247sports.com/Uploads/Assets/744/544/12544744.png', 'lightAsset': 'https://s3media.247sports.com/Uploads/Assets/744/544/12544744.png', 'institutionRootPath': 'https://247sports.com/college/dayton'}]",9,Guard,5.0,2025-01-13T01:09:11Z,,210,6-6,https://247sports.com/player/elijah-weaver-86624/college-221815,2018-06-10T21:36:00Z,2020-04-28T05:00:00Z,2020
