kmeans_cluster,basic_obpr,basic_dbpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_adj_team_off_eff,basic_adj_team_def_eff,bvt_ORtg,bvt_usg,bvt_eFG,bvt_TS_per,bvt_TO_per,bvt_FTM,bvt_FTA,bvt_FT_per,bvt_twoP_per,bvt_TPM,bvt_TPA,bvt_TP_per,bvt_blk_per,bvt_ftr,bvt_porpag,bvt_adjoe,bvt_pfr,bvt_Rec Rank,bvt_ast/tov,bvt_rimmade/(rimmade+rimmiss),bvt_midmade/(midmade+midmiss),bvt_dunksmade/(dunksmade+dunksmiss),bvt_drtg,bvt_adrtg,bvt_dporpag,bvt_stops,bvt_bpm,bvt_obpm,bvt_dbpm,bvt_gbpm,bvt_mp,bvt_ogbpm,bvt_dgbpm,bvt_oreb,bvt_dreb,bvt_treb,bvt_ast,bvt_stl,bvt_blk,bvt_pts,bvt_3p/100?,height_inches
0,-1.0582142818869926,-0.6614206808187454,-0.9406905019491101,-1.1397931163487591,-0.6754367872985269,-0.8945148767334145,0.5260464813770972,-1.3160180872271887,-0.46666076076070256,-1.1489256041825688,-1.2208382022969912,0.7540870919704858,-0.7578370247368574,-0.7643386462471198,-0.43492069751207846,-0.8760100003199931,-0.6082194440013652,-0.5723093268593085,-0.3036198721656672,-0.3172713664658865,-0.1264268646209227,-1.1024937423197585,-1.3412107096758734,0.34109777770875294,-0.10197796722108743,-0.257724123025102,-0.7149434696810291,-0.5260580493417105,-0.003624199481259701,0.5043771238107507,0.6157808260112446,-0.9725898072956354,-0.9717899396349072,-1.2597752135920115,-1.2500689136095344,-0.6501318519395919,-1.2892504020481068,-0.898110475621771,-1.2484678711381487,-0.696537100478669,-0.5956108769277012,-0.8149293798806992,-0.7983898559186358,-0.4873789436736345,-0.6249047522538712,-0.4817676917861052,-0.9217335530055778,-0.15879396637333376,-0.22060325385187773
1,0.06456632279496452,-0.4953874014800351,0.6399933697390261,0.11384995584796669,-0.3663061174943436,-0.22683611375906784,0.4522621820794164,-0.01576330326225143,0.40435722496960025,-0.1308929610100363,-0.02876671803851477,-0.15513656556650995,0.3706926880533881,0.33381293827981323,0.4007935787863063,-0.26514101381681693,0.5876380504288649,0.6540571305294411,0.39277489543432365,-0.48543627403248074,-0.19162585358981835,0.0878623082531973,0.06120100238904166,-0.5431358990893739,-0.14098030591989952,0.16933259343204868,-0.2780186151224411,0.04411029796046203,-0.04883758954435911,0.5280053074117492,0.6128299519149363,0.12412768195398892,0.42803368937858144,-0.257959705851032,0.09397823761278974,-0.5802857501202449,-0.16126648472145638,0.7888182135539406,0.12516021839676802,-0.5907598815406815,-0.16446894076262222,0.22748679942321226,0.09826595115425416,0.5578830560710988,0.4936063676023544,-0.3222097625009861,0.5890993629815064,0.4584163075164055,-0.5352208532740024
2,0.08109989451026815,-0.32214428492129143,-0.5686887638033721,0.06812333644575855,-0.479802181745608,0.33128744008464095,-0.022132382776889573,0.40384773655095085,-0.5272913569174494,0.28035986050896555,0.24571582781456888,-0.3895131617589357,-0.6288353862249443,-0.684072701511365,0.20524632110091523,0.1017396987085254,-0.03564846789671571,-0.06461992080658212,0.5329928827902142,-0.39017357851663614,-0.5205850531505596,-0.2615920269576612,0.11836740061327126,-0.17854428219488647,-0.018583123080537237,0.41299963985203597,0.10917380243633429,0.11523031863159863,0.09728777212660318,0.14456811795207006,0.03586416177867144,-0.49140049192882984,-0.634922083694591,0.07951468305288938,0.28066381446508704,-0.2167726315885674,0.13209207069449358,-0.6011572407989997,0.1526659627714299,0.027052927467913806,-0.5541174729605407,-0.6401072284454266,-0.6596284076761565,-0.38631825233875855,-0.4393021026967226,-0.46019308454091334,-0.557386853674812,0.543650923120206,-0.21107976904466208
3,0.5918825862802872,1.2090369586467669,0.6143638760030057,0.6494234560863507,1.3255025673904506,0.573878455673619,-0.6377945608970841,0.6832310046248555,0.4582296064379078,0.691750197196956,0.6883293433840011,-0.2752208724317834,0.6924408377176029,0.8728384430181594,-0.12807019237725537,0.7793982690406748,-0.4943847213598746,-0.5046120187173111,-0.3251151604467081,1.0759407346165282,0.5047562984371535,0.8568576985482677,0.8553835875207015,0.06267121127600439,0.24633969290899493,-0.3528055410495246,0.6789411054451208,0.24476677241874104,0.04322342527860528,-0.9311586253909142,-0.9496538850375225,1.080870663832325,0.9998662219265143,1.090265446357305,0.5886183452002268,1.1929152127061604,1.007864488610807,0.5556322639303561,0.7895501578082353,0.8782685224137852,1.6247550602311152,1.3682646112722276,1.5758703736305903,-0.08215497368946852,0.2877897317370944,1.5449457152740236,0.624923558018903,-0.7650445621874654,0.88252390159863
4,-0.6614345991683347,0.2174382773885148,-0.666364162378179,-0.6456763621383207,0.12643316695333182,-0.22463448925718815,-0.17747908581799693,-0.095332011293229,-0.4185138832521931,0.34512097927364355,0.17837943430205996,0.38891512212085966,-0.5105535066835248,-0.41203444062095845,-0.694522574973613,0.544033422258175,-0.8389146108746469,-0.8825930111393251,-0.9954232801019246,0.9378785459160843,0.6378804435879187,-0.512697724277323,-0.26673654937269914,1.080785821664777,-0.08994997833088628,-0.7142361313706296,0.4350727399722736,0.023883324110034448,-0.0716649413607918,-0.40637266794642307,-0.3431080417508226,-0.46599456022784713,-0.5265869097644679,-0.05456200248858169,-0.5310690304388321,0.5812527331476951,-0.25983932771352936,-0.7303127783336103,-0.5496067322817466,0.39308004278616726,0.33714014623960087,-0.2406022719452837,-0.042453478912134364,-0.7227559351855342,-0.6246276965368057,0.4332208102330277,-0.6911855728979698,-1.018680519863899,0.8940458861079592
5,1.4223224296781631,0.6337148195566915,1.2329365197807165,1.4091844721077376,0.662776344157788,0.8411094708682479,-0.5290542825680506,0.7762043118373111,0.7477028372261036,0.3614658812210489,0.545419834647521,-0.5087697973713502,1.1928243904014948,1.051798596450364,0.6627567078958907,0.10279961999181045,1.3899064759566457,1.3442932053927925,0.6243304955438496,-0.43839966690512616,-0.109546435649458,1.4567155379906147,1.0830911503747602,-0.7543428577007154,0.23628067699180422,0.7196117111408128,0.11068519731158516,0.25055639116737505,0.00045113670786299656,-0.2927514768786491,-0.48042542204540584,1.2643924505910773,1.1539987365877424,1.020323540465541,1.2538275883868228,0.21814454340202494,1.1650707772589919,1.134488143077859,1.2081262466439036,0.48638995116955125,-0.12080280288180095,0.5952620827635557,0.37376209959626067,1.2024357488370263,1.1042920788907913,-0.20247430819474252,1.2832983850907713,0.736901114957753,-0.49129153064527603
