kmeans_cluster,basic_obpr,basic_dbpr,basic_poss,basic_box_obpr,basic_box_dbpr,basic_adj_team_off_eff,basic_adj_team_def_eff,advanced_position,advanced_role,bvt_GP,bvt_Min_per,bvt_ORtg,bvt_usg,bvt_eFG,bvt_TS_per,bvt_ORB_per,bvt_DRB_per,bvt_AST_per,bvt_TO_per,bvt_FTM,bvt_FTA,bvt_FT_per,bvt_twoPM,bvt_twoPA,bvt_twoP_per,bvt_TPM,bvt_TPA,bvt_TP_per,bvt_blk_per,bvt_stl_per,bvt_ftr,bvt_porpag,bvt_adjoe,bvt_pfr,bvt_Rec Rank,bvt_ast/tov,bvt_rimmade,bvt_rimmade+rimmiss,bvt_midmade,bvt_midmade+midmiss,bvt_rimmade/(rimmade+rimmiss),bvt_midmade/(midmade+midmiss),bvt_dunksmade,bvt_dunksmiss+dunksmade,bvt_dunksmade/(dunksmade+dunksmiss),bvt_drtg,bvt_adrtg,bvt_dporpag,bvt_stops,bvt_bpm,bvt_obpm,bvt_dbpm,bvt_gbpm,bvt_mp,bvt_ogbpm,bvt_dgbpm,bvt_oreb,bvt_dreb,bvt_treb,bvt_ast,bvt_stl,bvt_blk,bvt_pts,bvt_3p/100?,height_inches
0,-1.155410263852077,-0.5970655158733993,-1.0254723005982016,-1.257198350047913,-0.627747432703415,-0.9972898982687689,0.4577811381298496,-0.17377390611637075,0.9193560983772319,-0.7395704095979476,-1.0100848961568996,-1.564495612570358,-0.5215804526631636,-1.3714671151766415,-1.4512313100750756,-0.2700529208391496,-0.3849516297468129,-0.2027412929380282,0.9513089036472682,-0.8036027889594446,-0.8070170737324647,-0.5508216495698375,-0.8804225773574417,-0.8318970638633529,-1.0122774639885703,-0.6818810520384878,-0.6471054071510082,-0.4158925098422497,-0.3038942503352844,-0.13512574999842078,-0.06930479316259244,-1.2002518372635689,-1.5562026990535318,0.414374212238929,-0.09910631851958261,-0.3010906739046197,-0.8368547770951259,-0.8114479789940511,-0.6830187654128209,-0.6635535479228327,-0.8110673996228813,-0.6377392627594695,-0.4772189035983897,-0.48009089106518843,-0.017040062596194845,0.43404220688516304,0.5476928208254828,-0.9946724721593606,-1.036783660824099,-1.3430232365809622,-1.4237689476344744,-0.5766944201347217,-1.4023688420479075,-0.9747083776551573,-1.4219899072604067,-0.6431073010737596,-0.6227971811922185,-0.8503538701440356,-0.8335865671805209,-0.5183583905039142,-0.637787929450054,-0.4850452271955022,-1.002047498591161,-0.2513077603323306,-0.2123785106834395
1,0.6737102359325364,0.5882739227864097,0.3269006761629714,0.6531486802711609,0.4631086620345067,0.706381157248713,-0.7376715319210719,-0.3955175805482061,-0.12274749572292404,0.3969126221358493,0.26629945332258204,0.5593019699337609,-0.28788412583380835,0.32735245155038484,0.3665230135602423,-0.37350688012227146,-0.17707252335350768,0.18733415097210182,-0.31253299644547594,-0.12244382901196046,-0.1686222043363169,0.34007116018224026,-0.2391613602456301,-0.25155805423169525,0.1490552256561467,0.5164450849360928,0.48747846713557835,0.5314176985005614,-0.2826444250687295,0.4937726540004062,-0.3065222386226917,0.3157480955764538,0.45227951601635635,-0.3551834940790484,0.1558243642490815,0.5894116470299798,-0.20917616895512664,-0.22398939510744895,-0.21624777425927216,-0.2233632527652244,0.16403747116758696,0.07110712106432703,-0.19461855187406776,-0.19318692058274456,0.0005333773783262095,-0.5376000076470316,-0.7217970208994213,0.6404834175744354,0.3283529072115838,0.8459796624285149,0.7401659043478086,0.5634624010533896,0.7981152379339356,0.26862271911456687,0.5483115182637525,0.8331994537998514,-0.23110878623823244,0.050193388323706345,-0.05171513857748651,0.21926142388298736,0.435239309626558,-0.19047330615440047,0.0198795925021492,0.4674925416263564,-0.2005168650876438
2,-0.23372466076266024,-0.6842158069516343,-0.6652954708324275,-0.25487335665540917,-0.7628612616221816,-0.045486799684425115,0.38950783283291024,-0.40072303170260054,0.30276267437237814,-0.3786521365592314,-0.6505280639170089,0.052495191852806725,-0.48801633320729054,0.009344751292717163,-0.025056895787043596,-0.5276462426469312,-0.574849330643682,-0.1779286456855946,-0.24693060125384902,-0.672525065976709,-0.7302449231993027,0.18333220616245913,-0.7783974830593499,-0.7933745727280292,-0.17082881527270224,-0.09290663205056438,-0.0936830119915051,0.44151936451348145,-0.4848928709688648,-0.20801296195700536,-0.5431969123447974,-0.49307418858991664,-0.21353465000952823,-0.20469131549661687,-0.09364541416585036,0.2803880809969405,-0.7497368646540761,-0.7712701971812613,-0.5871851540338793,-0.6356479260420331,-0.14379905239132043,0.009209136326420057,-0.4595793416327014,-0.46730103046744925,0.09625961431535025,0.5217404157400312,0.497078988585356,-0.7302672928854244,-0.7702448790416404,-0.393781827983904,-0.07118456734510478,-0.6115518404812689,-0.3100743192193808,-0.6135163279197837,-0.1501371378326964,-0.4362858030048858,-0.6500124664640216,-0.7207469299533451,-0.7525535782979152,-0.4021392674995923,-0.5057765257588248,-0.5281715949495553,-0.5887191531565952,0.6020479209466929,-0.34244606026567637
3,0.9326128358875675,1.5982552753930779,0.8832314094172473,0.9843528869264021,1.7767342081277189,0.8413660564331509,-0.8118766746682067,1.1758918222085801,-0.490983053546416,0.7074934187674862,0.750801243122349,0.8911768602195436,0.6737315373156124,0.912405405913137,0.8973848367194445,1.3226828616505422,1.3950798047358346,-0.25056811850347827,-0.3973969440386959,1.0802618016418952,1.304978242580205,-0.12815987254030584,1.8391103791757066,1.5375327753172205,0.9527944783022078,-0.4788001797969139,-0.4991544599576271,-0.4146027970088594,1.4884237192574223,-0.012870402651269305,0.5900471341563693,1.2991318560839384,1.184324824609494,-0.02821920572576161,0.4391875120610012,-0.40157342791227024,2.0159807650799286,1.7546953267811212,0.9740257252473129,0.9491050574591633,0.8394740783751984,0.31023905845333766,2.544172958612163,2.5168593890430464,0.10077051402817744,-1.1546161614789388,-1.2206435988509827,1.4480796869934747,1.3974765169663246,1.4424857733856271,0.8366756609529463,1.5043153409763415,1.380311261356521,0.7066242987502281,1.1234331075073172,1.1274341985841432,1.9584413554275009,1.7300767471711394,1.956431601738343,-0.05541571202342426,0.3353630068858777,2.180864587127115,0.9497022018204702,-0.8371310100845774,1.0581092638797958
4,-0.6959083745436235,0.1804150249315143,-0.8933768705001016,-0.6990887434212754,0.05349719940636833,-0.18108088821590435,-0.17497387779783044,1.1176650455134067,0.8129832411820307,-0.21656876192113864,-0.9149593505837478,-0.07340329326001546,-0.5630797552806734,0.3622308897292596,0.17293826948153318,1.0420964256138274,0.5805877128894174,-0.8097219586512343,0.382272364441731,-0.6674502891329039,-0.601721012745384,-0.7428059743214189,-0.5040369315160274,-0.5898432921316359,0.5664219406972859,-0.8467439714732651,-0.89777273187156,-0.9704881456902833,1.0315769179892147,-0.38918705259200226,0.6246579322655962,-0.5808866987774088,-0.29865178142557636,1.2336726159345806,-0.058912771436107986,-0.7367484618664235,-0.3788707777338368,-0.4488404103446609,-0.5633533883680152,-0.6099853536594773,0.44465867366115486,-0.003879092371262463,0.024138642206375342,0.033276767604393034,-0.0685507657448511,-0.4053500034818359,-0.3661716784820702,-0.6503851516294715,-0.7581448713786327,-0.06408905296859818,-0.5532620386060703,0.5926142672562157,-0.2896002063898628,-0.9786640918392372,-0.6070002172226197,0.4281550757791255,0.15041030545304301,-0.45087297216355315,-0.2609090763759172,-0.8262898024532287,-0.7853241679344154,0.358241354041195,-0.8680151146450511,-0.9911713155405448,0.9621957327324149
5,1.4403452226127382,0.6607213446279262,1.4079420080673815,1.4344544752410604,0.7765453879197817,0.7320569598747861,-0.4189531176961414,-0.7700861439043478,-1.3396443018601323,0.6490890767217786,1.299661317096454,0.6643296786372392,1.1579340519997192,0.23219937282376327,0.4604344888842032,-0.546855444598683,-0.14452387124951108,1.1601831426996447,-0.44079449033104934,1.6412315764794678,1.498093436942555,0.653935732385296,1.2374065905668707,1.3521046575685436,0.08436331274947029,1.3360093118967882,1.331297332925018,0.560332719624417,-0.4384686055148605,0.6260395061973817,0.051043733153045744,1.630188347617306,1.1459153070869723,-0.7802710509199969,0.23622884564209046,0.6603523365618759,0.9545539763898621,1.0568560999995344,1.3393214287088437,1.3664924640834168,0.09268607181890054,0.28729001920951275,0.009749964752382963,0.013067786199695435,-0.03229619215198289,-0.24954204814763203,-0.4014343053520304,1.3459772485105883,1.3480249102428115,0.966869527350796,1.227222330001941,0.15677794314677435,1.1604459389833317,1.2964185719193662,1.2570931382695658,0.38821234149516615,-0.042492323062508684,0.7568087224245251,0.5170481639455792,1.511547017257588,1.3284506259726097,-0.17568858465868656,1.6019128561804807,0.6070890470310044,-0.5376931708432734
6,0.16801175446061947,-0.6218540425900688,0.7281214670347019,0.22224182264822154,-0.4993866093773848,-0.2232370633626431,0.4865610035793902,-0.8594547968613038,-0.7289317905000335,0.12167324895336244,0.8495540025984417,-0.0033630337165424344,0.46244985693958607,-0.1518849787565148,-0.029520579812400024,-0.766449044762177,-0.6074924865043584,0.6643534987351956,-0.13048971012463012,0.4239775092158711,0.35147034095680435,0.5058715101995875,0.14602046322224257,0.3187352592447372,-0.37279127981032123,0.8430202470099409,0.895976219166341,0.4504280983080117,-0.6063049122934836,0.10271493511927936,-0.24193639223440297,0.14834131591837366,0.09070600676629391,-0.6656650610271737,-0.15819714554541686,0.34734561807900866,-0.019340680867278463,0.1310234401166847,0.3830968543468865,0.451063070865713,-0.38398585549585196,0.07493300162471736,-0.3963758188671867,-0.39822007287069555,-0.009926046628389003,0.6403797587920119,0.7218483595831772,0.08737691504383521,0.43178251219494385,-0.29523939489655693,0.16835452022085523,-0.7418298235420224,-0.17528018611156485,0.8734763522562746,0.16444096315227752,-0.6929460653595808,-0.43265973428785637,0.042109624958996346,-0.13334630361815267,0.7956286968088003,0.549853588400701,-0.47022794975690924,0.6698331787213639,0.6333100896213902,-0.8188020466029823
7,-0.11592663389714289,0.18539882879624373,0.35309375383059655,-0.024564824790941398,0.27867965933280153,-0.09401358418093703,0.09117813055486124,0.9383896341857694,-0.07701630667405271,0.18765210448823832,0.425177639329751,0.23491077451956427,0.38226113546586116,0.3309129379722914,0.324509131486597,0.9198988503876855,0.8964899009780193,-0.40395267547005465,-0.15421642870379698,0.3418379767313612,0.49444291321574974,-0.18084154337004754,0.8033118165668272,0.736049396148181,0.4782232655707279,-0.5045477464144663,-0.500616835143044,-0.3408605394542789,0.436909222622028,-0.2508624248154922,0.3679996693435367,0.21161920268746615,0.30323506421456325,0.17853353668802846,-0.09119266738780517,-0.5620077312344748,0.8820290135898965,0.8517340917583487,0.4191984561858967,0.4392089426498229,0.3970604920177981,0.16823225451818266,0.5327636619112833,0.5486932132947999,-0.050688470066852086,-0.15622266138614174,-0.0371852731653979,0.30801259376418383,0.48881480445950914,0.09848179580768439,-0.035659211599055614,0.2212561705806981,0.08852465487363485,0.4017047360723482,0.17042791669497545,-0.1038124864884547,1.2747716463126553,0.9284307736898361,1.1342176498484537,-0.28556580370076035,-0.01543046029560506,0.6782742860838807,0.36326065392273327,-0.7184110491043747,0.6903106790701755
