feature,missing_rate
hs_national_rank,0.3431372549019608
hs_rating,0.3431372549019608
hs_stars,0.3431372549019608
hs_state_rank,0.3431372549019608
hs_position_rank,0.3431372549019608
hs_weight,0.07058823529411765
hs_year,0.0
hs_position,0.0
hs_height_in,0.0
hs_hometown_state,0.0
hs_school_fin,0.0
